#############################################
# term	total document / document frequency #
#############################################
马祖	1492.5
骂	71.9277108434
埋	82.1559633028
埋设	4477.5
埋头苦干	577.741935484
埋葬	398.0
买	11.9320453031
买房	180.909090909
买家	218.414634146
买进	365.510204082
买卖	87.7941176471
买入	459.230769231
卖	18.9123548046
卖出价	3582.0
卖国	1377.69230769
卖家	526.764705882
卖命	1194.0
脉	136.717557252
脉冲	995.0
脉络	373.125
脉象	4477.5
迈阿密	381.063829787
迈出	158.495575221
麦道	1990.0
麦蒂	2558.57142857
麦格理	2558.57142857
麦科马克	4477.5
麦克	942.631578947
麦克戴斯	2238.75
麦克拉伦	1194.0
麦苗	1053.52941176
瞒	351.176470588
满额	1053.52941176
满分	288.870967742
满目	2238.75
满清	639.642857143
满意	25.5857142857
满意度	298.5
满员	1791.0
满载	484.054054054
满洲	746.25
满足	13.5887708649
慢	44.1133004926
慢慢	35.1176470588
慢性	104.127906977
慢性病	497.5
曼	96.2903225806
曼城	778.695652174
曼谷	484.054054054
曼联	436.829268293
曼奇尼	1990.0
漫步	288.870967742
漫画	252.253521127
漫漫	389.347826087
漫游	293.606557377
漫游费	1492.5
忙	34.6421663443
忙碌	108.545454545
忙忙碌碌	1279.28571429
牻	1492.5
盲	398.0
盲点	639.642857143
盲目	53.4626865672
茫	54.4376899696
毛	45.2272727273
毛彪	1492.5
毛病	104.127906977
毛发	597.0
毛纺	1053.52941176
毛纺织	2985.0
毛剑卿	663.333333333
毛巾	223.875
毛孔	459.230769231
毛里求斯	2558.57142857
毛利率	226.708860759
毛囊	1053.52941176
毛囊炎	3582.0
毛群安	1628.18181818
毛瑞斯	2985.0
毛涛涛	5970.0
毛昱衡	2985.0
毛泽东	82.9166666667
矛盾	28.7942122186
茅	248.75
茅道临	4477.5
茅台	484.054054054
髦	67.8409090909
冒险家	1194.0
耄	98.4065934066
茂盛	688.846153846
茂密	688.846153846
貌	76.2127659574
贸易	33.2282003711
媒	117.058823529
媒人	1492.5
媒体	9.12379011717
嵋	105.976331361
枚	38.2692307692
梅	55.96875
梅毒	942.631578947
梅格	2558.57142857
梅伦迪克斯	2238.75
梅西纳	389.347826087
没关系	238.8
没什么	59.3046357616
没戏	1377.69230769
煤	67.0786516854
煤矿	325.636363636
煤炭	210.705882353
玫	30.6153846154
霉	84.0845070423
霉变	1377.69230769
霉菌	447.75
每场	389.347826087
每次	38.1876332623
每个	11.8452380952
每股	63.5106382979
每间	1492.5
每年	11.9082446809
每日	48.0160857909
每天	11.7365661861
每桶	1119.375
每晚	288.870967742
每月	42.8468899522
每周	59.5016611296
美	8.06393516434
美编	2238.75
美不胜收	895.5
美称	995.0
美发	814.090909091
美方	154.396551724
美分	248.75
美国	5.42562859739
美国队	1194.0
美好	53.9457831325
美化	308.793103448
美景	218.414634146
美军	35.6772908367
美丽	33.1666666667
美联储	331.666666667
美联社	153.076923077
美林	663.333333333
美菱	1279.28571429
美女	81.7808219178
美其名曰	778.695652174
美容	113.35443038
美容院	426.428571429
美食	132.666666667
美术	119.4
美术馆	351.176470588
美味	218.414634146
美学	436.829268293
美因茨	1119.375
美英	1990.0
美誉	271.363636364
美元	11.0966542751
美洲虎	1492.5
妹	117.058823529
妹妹	229.615384615
昧	82.9166666667
谜	77.5324675325
魅力	46.640625
门	13.178807947
门店	526.764705882
门洞	942.631578947
门户	105.976331361
门槛	72.2177419355
门将	142.142857143
门口	67.8409090909
门类	337.924528302
门票	77.1982758621
门前	91.8461538462
门球	1990.0
门市	1628.18181818
门市部	2238.75
门铁克	4477.5
门文峰	2985.0
门诊	127.021276596
门诊部	1279.28571429
门柱	542.727272727
闷	90.0
闷棍	2985.0
盟	90.9137055838
盟国	303.559322034
盟军	416.511627907
盟友	279.84375
苎	215.78313253
猛地	995.0
猛攻	577.741935484
猛虎	852.857142857
猛禽	663.333333333
蒙	59.5016611296
蒙德马桑	3582.0
蒙古	218.414634146
蒙牛	778.695652174
蒙皮	4477.5
锰钢	2985.0
孟	93.7696335079
孟加拉国	814.090909091
孟加拉湾	3582.0
孟凯	3582.0
孟子	688.846153846
梦	33.9848197343
梦幻	275.538461538
梦想	43.5766423358
咪	1194.0
眯	100.617977528
猕猴桃	1053.52941176
糜	45.3417721519
糜烂	617.586206897
糜巍	1791.0
糜尉	814.090909091
糜蔚	1990.0
糜文康	4477.5
迷	47.8877005348
迷彩服	1053.52941176
迷路	471.315789474
迷茫	199.0
迷人	144.435483871
靡	93.7696335079
米	11.644993498
米堡	1628.18181818
米德尔斯堡	577.741935484
米尔顿	1492.5
米饭	303.559322034
米格	245.342465753
米哈伊洛夫	1119.375
米酒	1194.0
米克尔	5970.0
米兰	134.661654135
米奇	2985.0
米歇尔	852.857142857
宓	68.358778626
密码	138.837209302
密切	32.4456521739
秘方	597.0
秘籍	1377.69230769
秘诀	221.111111111
秘密	37.7848101266
秘书	68.358778626
蜜月	303.559322034
觅	284.285714286
觅食	1377.69230769
谧	71.9277108434
棉	275.538461538
绵延	373.125
绵阳	814.090909091
免	53.622754491
免得	416.511627907
免费	22.3316708229
免冠	1377.69230769
免票	1990.0
免试	459.230769231
免税	617.586206897
免税店	1791.0
免疫	126.126760563
免疫力	201.235955056
缅	617.586206897
面	14.2368839428
面板	484.054054054
面包	192.580645161
面部	142.142857143
面对	10.1588201929
面对面	162.818181818
面积	33.6022514071
面临	14.8384424192
面目	252.253521127
面前	23.2899869961
面色	365.510204082
面上	238.8
面食	852.857142857
面市	895.5
面试	35.9638554217
面谈	252.253521127
面条	577.741935484
面向	39.2763157895
面值	778.695652174
面子	114.807692308
描绘	142.142857143
描述	48.9344262295
描写	124.375
瞄准	93.28125
苗木	2985.0
苗其巍	5970.0
苗条	511.714285714
妙传	2558.57142857
妙法	1377.69230769
妙方	1377.69230769
庙	158.495575221
庙宇	942.631578947
缪	288.870967742
灭	114.807692308
灭菌	895.5
灭亡	263.382352941
民	30.4074702886
民办	298.5
民兵	577.741935484
民法	407.045454545
民法学	2558.57142857
民风	814.090909091
民工	308.793103448
民国	221.111111111
民航	105.976331361
民间	44.4416873449
民进	511.714285714
民居	407.045454545
民品	3582.0
民生银行	1628.18181818
民俗	133.656716418
民营	101.186440678
民用	158.495575221
民宅	1492.5
民众	59.3046357616
民主	58.9144736842
民主派	1377.69230769
民主主义	639.642857143
民族	22.3316708229
民族主义	229.615384615
敏	319.821428571
敏感	37.7052631579
敏捷	208.255813953
敏锐	167.38317757
闵	180.909090909
冥	447.75
名	4.24810246679
名车	1194.0
名称	40.520361991
名城	351.176470588
名词	146.803278689
名单	40.520361991
名额	114.807692308
名贵	542.727272727
名家	373.125
名将	184.639175258
名叫	96.2903225806
名句	716.4
名牌	72.2177419355
名篇	895.5
名片	267.313432836
名气	146.803278689
名山	995.0
名声	218.414634146
名胜	459.230769231
名胜古迹	895.5
名胜区	484.054054054
名师	373.125
名校	146.803278689
名言	232.597402597
名医	995.0
名义	71.0714285714
名字	30.5631399317
明	25.0139664804
明白	24.6016483516
明代	218.414634146
明基	1628.18181818
明码	746.25
明明	142.142857143
明尼苏达	1053.52941176
明年	59.5016611296
明清	252.253521127
明确	12.5684210526
明天	49.75
明显	9.00905432596
明朝	373.125
明哲保身	1791.0
明智	153.076923077
明治	497.5
明子	3582.0
命	48.1451612903
命令	53.7837837838
命名	102.342857143
命题	85.6937799043
命运	41.3625866051
命中	127.021276596
命中率	213.214285714
摩根	497.5
摩根斯坦利	447.75
摩托罗拉	248.75
摹	19.4462540717
模	26.8515742129
模块	190.531914894
模拟	39.5364238411
模拟器	1377.69230769
模式	17.8031809145
模特	298.5
磨砺	559.6875
磨练	259.565217391
磨牙	3582.0
膜	103.526011561
蘑菇云	1791.0
谟	70.5118110236
魔术师	852.857142857
抹	118.609271523
墨	201.235955056
墨尔本	814.090909091
末	36.5510204082
末年	663.333333333
枺	229.615384615
莫高窟	2238.75
莫吉	1279.28571429
莫洛托夫	1377.69230769
莫名其妙	196.813186813
莫宁	2985.0
莫斯	2238.75
莫斯科	111.9375
莫西芬	4477.5
莫亚	2238.75
莫耶斯	1791.0
莫跃明	942.631578947
銆	1.12429378531
陌	73.1020408163
默默	141.023622047
默写	1194.0
牟	42.6428571429
谋	29.9498327759
谋反	1492.5
谋划	365.510204082
谋略	526.764705882
谋求	125.244755245
谋杀	447.75
谋职	1628.18181818
鍪	60.303030303
某部	319.821428571
某地	398.0
某某	194.673913043
某团	1279.28571429
某种	31.3660245184
亩	32.0967741935
姆	22.4436090226
拇	33.5393258427
母	27.1775417299
母公司	459.230769231
母亲	41.8457943925
母乳	852.857142857
母体	597.0
母婴	852.857142857
母子	436.829268293
牡	28.8870967742
牡丹花	3582.0
牡蛎	1628.18181818
募	41.7482517483
募集	186.5625
墓	25.3682719547
墓葬	542.727272727
幕	21.3978494624
幕僚	559.6875
慕	35.8917835671
慕克吉	4477.5
慕名	778.695652174
慕名而来	1194.0
慕尼黑	192.580645161
慕田峪	2985.0
暮	41.7482517483
木	24.909596662
木雕	995.0
木瓜	942.631578947
木马	852.857142857
木屋	995.0
木制	663.333333333
牧	45.0
牧场	542.727272727
目	31.3111888112
目标	7.81754692274
目的	11.8766578249
目的地	81.7808219178
目光	52.8318584071
目光短浅	1053.52941176
目镜	3582.0
目录	141.023622047
目前	3.40106342575
睦	40.3378378378
睦邻	2238.75
穆	62.6223776224
穆勒	2238.75
穆雷	1791.0
穆里尼奥	1194.0
穆沙拉夫	1990.0
穆托姆博	2238.75
拿下	55.6211180124
娜	28.2938388626
纳	22.5851197982
纳粹	447.75
纳达尔	2238.75
纳尔班迪安	2238.75
纳闷	484.054054054
纳米	716.4
纳什	337.924528302
纳税	351.176470588
纳斯达克	308.793103448
纳坦兹	2985.0
纳西	895.5
纳西族	3582.0
衲	83.691588785
那霸	1990.0
那场	337.924528302
那年	150.504201681
那天	58.338762215
那位	232.597402597
那种	42.541567696
钠	50.593220339
乃是	308.793103448
奶	32.3285198556
奶茶	1119.375
奶酪	597.0
奶皮	4477.5
奶制品	814.090909091
氖	20.1916572717
艿	57.5884244373
耐	31.7553191489
耐热	2238.75
耐受	447.75
耐心	75.8898305085
耐药性	1628.18181818
南	15.2166525064
南半球	814.090909091
南北	151.779661017
南部	78.8986784141
南昌	155.739130435
南端	497.5
南方	51.7630057803
南非	155.739130435
南瓜	688.846153846
南海	235.657894737
南航	407.045454545
南湖	1377.69230769
南京	35.4653465347
南京大屠杀	942.631578947
南开	373.125
南联盟	1791.0
南门	663.333333333
南面	389.347826087
南沙	688.846153846
南纬	4477.5
南溪	4477.5
南亚	308.793103448
南中国海	1194.0
楠	663.333333333
男	12.2587268994
男单	639.642857143
男方	365.510204082
男篮	252.253521127
男女	45.2272727273
男女老少	942.631578947
男女平等	663.333333333
男朋友	208.255813953
男人	29.5544554455
男生	105.352941176
男士	172.211538462
男双	663.333333333
男性	39.711751663
男友	175.588235294
男子	59.5016611296
难	5.81871345029
难吃	1990.0
难点	151.779661017
难度	38.9347826087
难堪	288.870967742
难免	70.5118110236
难题	50.4507042254
难以	16.1642599278
囊	22.9321382843
囊肿	942.631578947
挠	38.1063829787
恼	36.3286004057
脑	22.8152866242
脑垂体	1791.0
脑筋	331.666666667
脑力劳动	716.4
脑神经	1053.52941176
脑外科	5970.0
脑细胞	895.5
脑血管	746.25
脑炎	2985.0
脑子	99.5
淖	28.1161695447
闹	19.5310796074
呢绒	1119.375
内部	18.0909090909
内参	98.9502762431
内存	344.423076923
内德维德	2238.75
内地	54.4376899696
内耳	4477.5
内分泌	131.691176471
内服	1791.0
内阁	275.538461538
内功	663.333333333
内涵	83.691588785
内核	398.0
内贾德	995.0
内科	205.862068966
内裤	497.5
内利斯	3582.0
内陆	344.423076923
内罗毕	2985.0
内容	6.20582120582
内维尔	2558.57142857
内线	337.924528302
内心	42.3404255319
内衣	407.045454545
内在	75.2521008403
内脏	373.125
内战	229.615384615
内置式	4477.5
内资	716.4
嫩	358.2
嫩白	4477.5
能歌善舞	942.631578947
能够	5.77555627217
能耗	746.25
能力	4.81192907039
能量	67.3308270677
能源	54.1087613293
能源部	1279.28571429
坭	716.4
尼	71.9277108434
尼泊尔	778.695652174
尼古	2238.75
尼古丁	2985.0
尼科巴群岛	2558.57142857
尼克斯	1791.0
尼罗河	1377.69230769
尼米兹	1279.28571429
尼日利亚	577.741935484
尼特	5970.0
泥	172.211538462
霓虹	2238.75
拟	52.5219941349
溺爱	942.631578947
腻	267.313432836
逆	179.1
逆反心理	895.5
逆风	1194.0
逆势	3582.0
逆转	226.708860759
年	2.20132743363
年报	146.803278689
年表	995.0
年产	221.111111111
年初	57.2204472843
年代	15.7243195786
年底	42.7446300716
年度	21.4491017964
年级	83.3023255814
年纪	93.28125
年间	215.78313253
年节	895.5
年利率	1279.28571429
年龄	23.3203125
年末	365.510204082
年内	344.423076923
年轻	19.6597145993
年轻人	39.2763157895
年收入	245.342465753
年头	279.84375
年限	158.495575221
年薪	90.4545454545
年终	365.510204082
年终奖	852.857142857
年猪	2558.57142857
年资	2985.0
粘稠	1791.0
粘连	852.857142857
粘膜	688.846153846
粘液	1194.0
黏	577.741935484
黏度	4477.5
黏附	2558.57142857
黏膜	275.538461538
黏液	1279.28571429
辗转	255.857142857
念	74.3153526971
念头	111.242236025
念珠	1194.0
酿	484.054054054
酿酒	288.870967742
酿造	942.631578947
酿制	663.333333333
嬲	139.921875
鸟瞰	1791.0
鸟类	416.511627907
尿	90.4545454545
尿常规	1990.0
尿道	778.695652174
尿道炎	1990.0
尿毒症	1791.0
尿频	1279.28571429
尿素	746.25
尿酸	1492.5
聂伯	4477.5
镍	995.0
凝	275.538461538
宁波	184.639175258
宁海	895.5
宁海县	1492.5
拧	57.2204472843
柠檬	542.727272727
柠檬酸	1119.375
柠檬汁	3582.0
牛	23.88
牛角尖	5970.0
牛奶	120.201342282
牛气	814.090909091
牛肉	213.214285714
牛市	149.25
牛仔裤	663.333333333
扭亏	484.054054054
扭亏为盈	484.054054054
扭曲	164.311926606
扭伤	471.315789474
纽卡	2985.0
纽卡斯尔	852.857142857
纽特根	3582.0
纽约	64.6570397112
农	87.3658536585
农村	31.9821428571
农行	688.846153846
农家	153.076923077
农科	852.857142857
农历	331.666666667
农林	436.829268293
农民	43.156626506
农事	2238.75
农学	1194.0
农学院	1194.0
农药	459.230769231
农业	48.2749326146
农庄	778.695652174
浓茶	814.090909091
浓度	165.833333333
浓缩	201.235955056
浓缩铀	1377.69230769
浓荫	4477.5
浓郁	199.0
脓	526.764705882
弄	33.2282003711
弄巧成拙	1791.0
弄清	275.538461538
弄虚作假	426.428571429
奴	238.8
奴才	995.0
奴隶	284.285714286
奴役	778.695652174
努力	10.9407452657
怒	126.126760563
虐	205.862068966
谑	45.1133501259
挪窝	2558.57142857
糯	119.4
糯米	597.0
诺	36.9278350515
诺富特	2558.57142857
诺华	814.090909091
诺基亚	223.875
诺维茨基	688.846153846
女	13.9921875
女兵	526.764705882
女单	331.666666667
女队	210.705882353
女儿	47.2559366755
女方	314.210526316
女工	746.25
女孩	47.5066312997
女孩子	90.9137055838
女将	995.0
女篮	814.090909091
女郎	373.125
女排	778.695652174
女朋友	248.75
女强人	852.857142857
女人	25.7697841727
女生	72.5101214575
女士	37.3903966597
女双	814.090909091
女性	20.4452054795
女性化	688.846153846
女婿	559.6875
女婴	1119.375
女友	157.105263158
女子	50.4507042254
女足	778.695652174
呕吐	175.588235294
欧巴桑	4477.5
欧德宁	1628.18181818
欧锦赛	2985.0
欧莱雅	1628.18181818
欧盟	100.055865922
欧文	639.642857143
欧叶	2238.75
欧元	62.6223776224
欧洲	16.8485418627
偶然	81.7808219178
爬	51.3180515759
爬升	1279.28571429
帕尔玛	484.054054054
帕尔马	663.333333333
帕克	381.063829787
帕勒莫	2238.75
帕特里克	1194.0
拍	26.8918918919
拍板	542.727272727
拍马屁	1053.52941176
拍卖	173.883495146
拍摄	71.9277108434
拍照	158.495575221
排	18.6174636175
排版	1990.0
排比	1628.18181818
排斥	125.244755245
排行榜	154.396551724
排雷	2985.0
排卵	778.695652174
排卵期	2238.75
排名	36.1088709677
排水量	373.125
排他性	1053.52941176
排泄	398.0
排序	218.414634146
牌	25.9941944848
牌照	221.111111111
派	17.0247148289
派兵	617.586206897
派出	77.5324675325
派对	436.829268293
派遣	137.769230769
派驻	542.727272727
湃	151.779661017
攀	59.3046357616
攀比	325.636363636
攀升	123.517241379
攀枝花	1377.69230769
潘	100.055865922
潘朵	3582.0
潘磊	2558.57142857
潘丽娜	1990.0
潘敏立	426.428571429
潘塔	1279.28571429
潘天寿	2985.0
潘玮	3582.0
潘云召	2558.57142857
潘志义	3582.0
盘	22.3875
盘面	201.235955056
盘山	1990.0
盘算	559.6875
盘腿	2238.75
盘旋	426.428571429
判断	24.2027027027
判罚	271.363636364
叛	158.495575221
叛乱	526.764705882
袢	107.245508982
乓	110.555555556
庞大	52.0639534884
旁	45.572519084
旁边	63.7366548043
旁落	1279.28571429
抛光片	2985.0
抛弃	133.656716418
抛售	639.642857143
匏	129.782608696
庖	42.0422535211
跑	21.6565900846
跑步	389.347826087
跑道	232.597402597
跑动	746.25
跑腿	1990.0
泡	71.3545816733
炮	82.1559633028
炮兵	151.779661017
炮火	426.428571429
炮声	814.090909091
炮塔	852.857142857
炮弹	205.862068966
疱疹	1194.0
柸	190.531914894
胚胎	559.6875
培华	1492.5
培训	19.9
培训班	182.755102041
培训费	895.5
培养	16.7539756782
裴恩	1990.0
裴恩才	663.333333333
赔	136.717557252
陪	63.9642857143
佩戴	303.559322034
佩服	213.214285714
佩雷拉	1053.52941176
佩内塔	1791.0
沛	1053.52941176
辔	284.285714286
配备	66.0885608856
配发	995.0
配方	407.045454545
配股	426.428571429
配偶	303.559322034
配售	484.054054054
配属	1628.18181818
配送	416.511627907
配套	60.5067567568
配药	1628.18181818
配用	1377.69230769
配有	895.5
配制	617.586206897
配置	57.2204472843
喷管	4477.5
喷气	895.5
喷气式	511.714285714
喷泉	459.230769231
盆地	484.054054054
盆景	995.0
盆腔	688.846153846
澎	639.642857143
烹调	344.423076923
彭安东	3582.0
彭德怀	716.4
彭文晶	3582.0
彭焱	1194.0
彭颖	221.111111111
彭志海	1279.28571429
朋友	12.7473309609
膨	895.5
膨胀	153.076923077
蟛	109.877300613
鹏	252.253521127
鹏润	3582.0
捧	41.267281106
捧杯	617.586206897
捧得	298.5
碰壁	577.741935484
碰到	62.4041811847
碰碰	1194.0
劈杀	2985.0
劈头盖脸	2985.0
匹配	173.883495146
批	11.5399484536
批次	155.739130435
批斗	814.090909091
批发	229.615384615
批复	172.211538462
批改	1119.375
批号	1990.0
批量	153.076923077
批判	104.127906977
